2023-05-04 14:48:03,028 - DEBUG - [info] number of GPUs: 3
2023-05-04 14:48:03,032 - DEBUG - [info] number of GPUs: 3
2023-05-04 14:48:03,036 - DEBUG - [info] number of GPUs: 3
2023-05-04 14:48:03,044 - DEBUG - [info] world_size: 3
2023-05-04 14:48:03,047 - DEBUG - [info] world_size: 3
2023-05-04 14:48:03,049 - DEBUG - train_files: 73
2023-05-04 14:48:03,049 - DEBUG - val_files: 18
2023-05-04 14:48:03,052 - DEBUG - [info] world_size: 3
2023-05-04 14:48:03,056 - DEBUG - train_files: 73
2023-05-04 14:48:03,056 - DEBUG - train_files: 73
2023-05-04 14:48:03,057 - DEBUG - val_files: 19
2023-05-04 14:48:03,057 - DEBUG - val_files: 18
2023-05-04 14:48:05,351 - DEBUG - num_epochs: 200
2023-05-04 14:48:05,351 - DEBUG - num_epochs_per_validation: 2
2023-05-04 14:48:06,115 - DEBUG - [info] training from scratch
2023-05-04 14:48:06,116 - DEBUG - [info] training from scratch
2023-05-04 14:48:06,116 - DEBUG - [info] amp enabled
2023-05-04 14:48:06,121 - DEBUG - [info] training from scratch
2023-05-04 14:48:06,146 - DEBUG - ----------
2023-05-04 14:48:06,146 - DEBUG - epoch 1/200
2023-05-04 14:48:06,146 - DEBUG - learning rate is set to 0.2
2023-05-04 14:52:45,719 - DEBUG - [2023-05-04 14:52:45] 62/73, train_loss: 0.6429
2023-05-04 14:52:46,768 - DEBUG - [2023-05-04 14:52:46] 62/73, train_loss: 0.6078
2023-05-04 14:52:47,814 - DEBUG - [2023-05-04 14:52:47] 62/73, train_loss: 0.6583
2023-05-04 14:52:48,849 - DEBUG - [2023-05-04 14:52:48] 62/73, train_loss: 0.7030
2023-05-04 14:52:49,909 - DEBUG - [2023-05-04 14:52:49] 63/73, train_loss: 0.7438
2023-05-04 14:52:50,964 - DEBUG - [2023-05-04 14:52:50] 63/73, train_loss: 0.7793
2023-05-04 14:52:52,011 - DEBUG - [2023-05-04 14:52:52] 63/73, train_loss: 0.7099
2023-05-04 14:52:53,051 - DEBUG - [2023-05-04 14:52:53] 63/73, train_loss: 0.6679
2023-05-04 14:52:54,127 - DEBUG - [2023-05-04 14:52:54] 64/73, train_loss: 0.6653
2023-05-04 14:52:55,170 - DEBUG - [2023-05-04 14:52:55] 64/73, train_loss: 0.5968
2023-05-04 14:52:56,226 - DEBUG - [2023-05-04 14:52:56] 64/73, train_loss: 0.6451
2023-05-04 14:52:57,273 - DEBUG - [2023-05-04 14:52:57] 64/73, train_loss: 0.5588
2023-05-04 14:52:58,341 - DEBUG - [2023-05-04 14:52:58] 65/73, train_loss: 0.6899
2023-05-04 14:52:59,381 - DEBUG - [2023-05-04 14:52:59] 65/73, train_loss: 0.6948
2023-05-04 14:53:00,431 - DEBUG - [2023-05-04 14:53:00] 65/73, train_loss: 0.7275
2023-05-04 14:53:01,478 - DEBUG - [2023-05-04 14:53:01] 65/73, train_loss: 0.6457
2023-05-04 14:53:02,553 - DEBUG - [2023-05-04 14:53:02] 66/73, train_loss: 0.7209
2023-05-04 14:53:03,603 - DEBUG - [2023-05-04 14:53:03] 66/73, train_loss: 0.7652
2023-05-04 14:53:04,648 - DEBUG - [2023-05-04 14:53:04] 66/73, train_loss: 0.7621
2023-05-04 14:53:05,695 - DEBUG - [2023-05-04 14:53:05] 66/73, train_loss: 0.6076
2023-05-04 14:53:06,770 - DEBUG - [2023-05-04 14:53:06] 67/73, train_loss: 0.7855
2023-05-04 14:53:07,814 - DEBUG - [2023-05-04 14:53:07] 67/73, train_loss: 0.5193
2023-05-04 14:53:08,861 - DEBUG - [2023-05-04 14:53:08] 67/73, train_loss: 0.5653
2023-05-04 14:53:09,909 - DEBUG - [2023-05-04 14:53:09] 67/73, train_loss: 0.5556
2023-05-04 14:53:10,969 - DEBUG - [2023-05-04 14:53:10] 68/73, train_loss: 0.8296
2023-05-04 14:53:12,027 - DEBUG - [2023-05-04 14:53:12] 68/73, train_loss: 0.8698
2023-05-04 14:53:13,067 - DEBUG - [2023-05-04 14:53:13] 68/73, train_loss: 0.8634
2023-05-04 14:53:14,130 - DEBUG - [2023-05-04 14:53:14] 68/73, train_loss: 0.8680
2023-05-04 14:53:15,188 - DEBUG - [2023-05-04 14:53:15] 69/73, train_loss: 0.6187
2023-05-04 14:53:16,242 - DEBUG - [2023-05-04 14:53:16] 69/73, train_loss: 0.6573
2023-05-04 14:53:17,294 - DEBUG - [2023-05-04 14:53:17] 69/73, train_loss: 0.7176
2023-05-04 14:53:18,344 - DEBUG - [2023-05-04 14:53:18] 69/73, train_loss: 0.6405
2023-05-04 14:53:19,405 - DEBUG - [2023-05-04 14:53:19] 70/73, train_loss: 0.7009
2023-05-04 14:53:20,455 - DEBUG - [2023-05-04 14:53:20] 70/73, train_loss: 0.6769
2023-05-04 14:53:21,505 - DEBUG - [2023-05-04 14:53:21] 70/73, train_loss: 0.5921
2023-05-04 14:53:22,565 - DEBUG - [2023-05-04 14:53:22] 70/73, train_loss: 0.6397
2023-05-04 14:53:23,638 - DEBUG - [2023-05-04 14:53:23] 71/73, train_loss: 0.5705
2023-05-04 14:53:24,680 - DEBUG - [2023-05-04 14:53:24] 71/73, train_loss: 0.6103
2023-05-04 14:53:25,739 - DEBUG - [2023-05-04 14:53:25] 71/73, train_loss: 0.6395
2023-05-04 14:53:26,794 - DEBUG - [2023-05-04 14:53:26] 71/73, train_loss: 0.6124
2023-05-04 14:53:27,865 - DEBUG - [2023-05-04 14:53:27] 72/73, train_loss: 0.6021
2023-05-04 14:53:28,914 - DEBUG - [2023-05-04 14:53:28] 72/73, train_loss: 0.7254
2023-05-04 14:53:29,965 - DEBUG - [2023-05-04 14:53:29] 72/73, train_loss: 0.6496
2023-05-04 14:53:31,014 - DEBUG - [2023-05-04 14:53:31] 72/73, train_loss: 0.6458
2023-05-04 14:53:32,082 - DEBUG - [2023-05-04 14:53:32] 73/73, train_loss: 0.6342
2023-05-04 14:53:33,130 - DEBUG - [2023-05-04 14:53:33] 73/73, train_loss: 0.7007
2023-05-04 14:53:34,181 - DEBUG - [2023-05-04 14:53:34] 73/73, train_loss: 0.7538
2023-05-04 14:53:35,222 - DEBUG - [2023-05-04 14:53:35] 73/73, train_loss: 0.5665
2023-05-04 14:53:35,230 - DEBUG - epoch 2 average loss: 0.7637, best mean dice: -1.0000 at epoch -1
2023-05-04 14:54:14,749 - DEBUG - 1 / 18: tensor([[0.0609, 0.0747, 0.3574, 0.4347, 0.1926, 0.0604, 0.1810, 0.2410, 0.0607,
         0.0649, 0.2500]], device='cuda:2')
2023-05-04 14:54:16,634 - DEBUG - 1 / 18: tensor([[0.0673, 0.1407, 0.2787, 0.4078, 0.2374, 0.0765, 0.1560, 0.2121, 0.0413,
         0.1216, 0.2422]], device='cuda:1')
2023-05-04 14:54:34,689 - DEBUG - 1 / 19: tensor([[0.0624, 0.2725, 0.4250, 0.5064, 0.2684, 0.0835, 0.2746, 0.2162, 0.1184,
         0.0570, 0.1488]], device='cuda:0')
2023-05-04 14:54:46,010 - DEBUG - 2 / 18: tensor([[0.0959, 0.0784, 0.2549, 0.3209, 0.1275, 0.0235, 0.0736, 0.0551, 0.0055,
         0.0666, 0.0090]], device='cuda:1')
2023-05-04 14:54:56,752 - DEBUG - 2 / 18: tensor([[0.0789, 0.2077, 0.2857, 0.4952, 0.2465, 0.0758, 0.1328, 0.3784, 0.0711,
         0.1074, 0.0750]], device='cuda:2')
2023-05-04 14:55:10,605 - DEBUG - 2 / 19: tensor([[0.0189, 0.1207, 0.1766, 0.1697, 0.0680, 0.0216, 0.0670, 0.1741, 0.0535,
         0.0744, 0.0992]], device='cuda:0')
2023-05-04 14:55:28,289 - DEBUG - 3 / 18: tensor([[0.0525, 0.2080, 0.2006, 0.3281, 0.2093, 0.1246, 0.2040, 0.1259, 0.1600,
         0.1010, 0.0665]], device='cuda:1')
2023-05-04 14:55:35,653 - DEBUG - 3 / 18: tensor([[0.0075, 0.1422, 0.1120, 0.4070, 0.1445, 0.1198, 0.1106, 0.2257, 0.0368,
         0.0843, 0.1215]], device='cuda:2')
2023-05-04 14:56:07,099 - DEBUG - 4 / 18: tensor([[0.0833, 0.1759, 0.4575, 0.5081, 0.2594, 0.0729, 0.2825, 0.1883, 0.0426,
         0.1465, 0.2683]], device='cuda:2')
2023-05-04 14:56:10,391 - DEBUG - 4 / 18: tensor([[0.0465, 0.1668, 0.2806, 0.2699, 0.1130, 0.0780, 0.0912, 0.0676, 0.0919,
         0.0495, 0.0782]], device='cuda:1')
2023-05-04 14:56:14,021 - DEBUG - 3 / 19: tensor([[0.0363, 0.1047, 0.2162, 0.2449, 0.0906, 0.0699, 0.0682, 0.0167, 0.0154,
         0.0401, 0.0533]], device='cuda:0')
2023-05-04 14:56:42,219 - DEBUG - 5 / 18: tensor([[0.0150, 0.2059, 0.3342, 0.1939, 0.0936, 0.0231, 0.0629, 0.0813, 0.0193,
         0.0759, 0.0844]], device='cuda:1')
2023-05-04 14:56:45,970 - DEBUG - 5 / 18: tensor([[0.1710, 0.2203, 0.4026, 0.2614, 0.1662, 0.0286, 0.3210, 0.2048, 0.0127,
         0.0571, 0.2769]], device='cuda:2')
2023-05-04 14:56:47,369 - DEBUG - 4 / 19: tensor([[0.0712, 0.0826, 0.3817, 0.4139, 0.1559, 0.0496, 0.2201, 0.3345, 0.0458,
         0.0531, 0.2270]], device='cuda:0')
2023-05-04 14:57:14,009 - DEBUG - 6 / 18: tensor([[0.0346, 0.1413, 0.5628, 0.3521, 0.1271, 0.0169, 0.0809, 0.1040, 0.0102,
         0.0392, 0.0540]], device='cuda:1')
2023-05-04 14:57:27,743 - DEBUG - 6 / 18: tensor([[0.1391, 0.0718, 0.2026, 0.3179, 0.0762, 0.0185, 0.1881, 0.2350, 0.0087,
         0.0486, 0.2976]], device='cuda:2')
2023-05-04 14:57:31,839 - DEBUG - 5 / 19: tensor([[0.0436, 0.1419, 0.2704, 0.3751, 0.1476, 0.1080, 0.1326, 0.1534, 0.0640,
         0.0606, 0.0729]], device='cuda:0')
2023-05-04 14:57:43,417 - DEBUG - 7 / 18: tensor([[0.2035, 0.1637, 0.1855, 0.3724, 0.1478, 0.0234, 0.2307, 0.2822, 0.0241,
         0.0378, 0.3466]], device='cuda:1')
2023-05-04 14:58:01,686 - DEBUG - 7 / 18: tensor([[0.0358, 0.1044, 0.2554, 0.3288, 0.1391, 0.0462, 0.0943, 0.0734, 0.0566,
         0.0834, 0.0529]], device='cuda:2')
2023-05-04 14:58:12,904 - DEBUG - 6 / 19: tensor([[0.0429, 0.1309, 0.4258, 0.2994, 0.1944, 0.0665, 0.1901, 0.2584, 0.0317,
         0.0289, 0.1219]], device='cuda:0')
2023-05-04 14:58:15,206 - DEBUG - 8 / 18: tensor([[0.1130, 0.1563, 0.5390, 0.4356, 0.2250, 0.0237, 0.2856, 0.2010, 0.0235,
         0.0649, 0.2129]], device='cuda:1')
2023-05-04 14:58:30,907 - DEBUG - 8 / 18: tensor([[0.0573, 0.0724, 0.2636, 0.2735, 0.0770, 0.0315, 0.0437, 0.0262, 0.0146,
         0.0509, 0.0026]], device='cuda:2')
2023-05-04 14:58:49,497 - DEBUG - 9 / 18: tensor([[0.1400, 0.1287, 0.2862, 0.3586, 0.1988, 0.0906, 0.3750, 0.1800, 0.0573,
         0.1366, 0.2521]], device='cuda:1')
2023-05-04 14:59:16,404 - DEBUG - 7 / 19: tensor([[0.1013, 0.2594, 0.0484, 0.2867, 0.1639, 0.1107, 0.2329, 0.2663, 0.0624,
         0.0778, 0.1044]], device='cuda:0')
2023-05-04 14:59:31,040 - DEBUG - 9 / 18: tensor([[0.0637, 0.1292, 0.1883, 0.3060, 0.1164, 0.0401, 0.0696, 0.1160, 0.0241,
         0.0525, 0.0663]], device='cuda:2')
2023-05-04 14:59:36,939 - DEBUG - 10 / 18: tensor([[0.0420, 0.0755, 0.3342, 0.2502, 0.0971, 0.0253, 0.0897, 0.0245, 0.0243,
         0.0387, 0.0634]], device='cuda:1')
2023-05-04 14:59:52,267 - DEBUG - 8 / 19: tensor([[0.0017, 0.2537, 0.3390, 0.3501, 0.0856, 0.0529, 0.0365, 0.0803, 0.0441,
         0.0724, 0.0598]], device='cuda:0')
2023-05-04 15:00:04,909 - DEBUG - 10 / 18: tensor([[0.0633, 0.1056, 0.3071, 0.3907, 0.1532, 0.0198, 0.1315, 0.2543, 0.0148,
         0.1145, 0.1372]], device='cuda:2')
2023-05-04 15:00:08,707 - DEBUG - 11 / 18: tensor([[0.0604, 0.1733, 0.3977, 0.1988, 0.0664, 0.0280, 0.1533, 0.0935, 0.0148,
         0.0510, 0.0851]], device='cuda:1')
2023-05-04 15:00:36,412 - DEBUG - 9 / 19: tensor([[0.1141, 0.0834, 0.1749, 0.3399, 0.0962, 0.0260, 0.1343, 0.2278, 0.0110,
         0.0488, 0.3022]], device='cuda:0')
2023-05-04 15:00:38,762 - DEBUG - 11 / 18: tensor([[0.1274, 0.1933, 0.2370, 0.3815, 0.2414, 0.0837, 0.2260, 0.2847, 0.0580,
         0.1104, 0.2159]], device='cuda:2')
2023-05-04 15:00:50,835 - DEBUG - 12 / 18: tensor([[0.0600, 0.1826, 0.1364, 0.3369, 0.1538, 0.0688, 0.0812, 0.0970, 0.1842,
         0.0400, 0.0316]], device='cuda:1')
2023-05-04 15:01:20,603 - DEBUG - 12 / 18: tensor([[0.0743, 0.0632, 0.3215, 0.3087, 0.0735, 0.0258, 0.2161, 0.1901, 0.0094,
         0.0710, 0.1471]], device='cuda:2')
2023-05-04 15:01:24,939 - DEBUG - 13 / 18: tensor([[0.0232, 0.2133, 0.4441, 0.3546, 0.1527, 0.0599, 0.1243, 0.0109, 0.0130,
         0.0341, 0.0398]], device='cuda:1')
2023-05-04 15:01:39,897 - DEBUG - 10 / 19: tensor([[0.0820, 0.1366, 0.4500, 0.3573, 0.0909, 0.0454, 0.1685, 0.1161, 0.0293,
         0.0414, 0.1293]], device='cuda:0')
2023-05-04 15:01:49,854 - DEBUG - 13 / 18: tensor([[0.0488, 0.1949, 0.3138, 0.3680, 0.1826, 0.0433, 0.2455, 0.2055, 0.0338,
         0.0813, 0.2609]], device='cuda:2')
2023-05-04 15:02:04,179 - DEBUG - 14 / 18: tensor([[0.0856, 0.0979, 0.0996, 0.2153, 0.1556, 0.0747, 0.2868, 0.1939, 0.0422,
         0.0823, 0.1566]], device='cuda:1')
2023-05-04 15:02:21,452 - DEBUG - 14 / 18: tensor([[0.0399, 0.1119, 0.2097, 0.2237, 0.1314, 0.0277, 0.1224, 0.0277, 0.0232,
         0.0485, 0.0908]], device='cuda:2')
2023-05-04 15:02:23,994 - DEBUG - 11 / 19: tensor([[0.0160, 0.1272, 0.2131, 0.3738, 0.1831, 0.0827, 0.0751, 0.1639, 0.1532,
         0.1246, 0.0609]], device='cuda:0')
2023-05-04 15:02:38,325 - DEBUG - 15 / 18: tensor([[0.0498, 0.1093, 0.3235, 0.2520, 0.0917, 0.0259, 0.0714, 0.0069, 0.0506,
         0.0448, 0.0293]], device='cuda:1')
2023-05-04 15:02:57,287 - DEBUG - 12 / 19: tensor([[0.0299, 0.2031, 0.1429, 0.2882, 0.1054, 0.0912, 0.0793, 0.1421, 0.0760,
         0.1113, 0.0736]], device='cuda:0')
2023-05-04 15:03:03,323 - DEBUG - 15 / 18: tensor([[0.0720, 0.2191, 0.2924, 0.4282, 0.2041, 0.0780, 0.2966, 0.3025, 0.0523,
         0.0674, 0.3067]], device='cuda:2')
2023-05-04 15:03:20,444 - DEBUG - 16 / 18: tensor([[0.0724, 0.1715, 0.2664, 0.3503, 0.2007, 0.0762, 0.1376, 0.2142, 0.0281,
         0.0992, 0.1545]], device='cuda:1')
2023-05-04 15:03:30,598 - DEBUG - 13 / 19: tensor([[0.0378, 0.1482, 0.3219, 0.1755, 0.0660, 0.0241, 0.2142, 0.1806, 0.0845,
         0.0818, 0.0698]], device='cuda:0')
2023-05-04 15:03:37,228 - DEBUG - 16 / 18: tensor([[0.2191, 0.2053, 0.4670, 0.4553, 0.1583, 0.0358, 0.2973, 0.1659, 0.0144,
         0.0792, 0.1089]], device='cuda:2')
2023-05-04 15:04:06,214 - DEBUG - 14 / 19: tensor([[0.0659, 0.1046, 0.3009, 0.3912, 0.2216, 0.0608, 0.1416, 0.1321, 0.0292,
         0.1032, 0.2533]], device='cuda:0')
2023-05-04 15:04:11,156 - DEBUG - 17 / 18: tensor([[0.0641, 0.1985, 0.4820, 0.2954, 0.1306, 0.0545, 0.0676, 0.0954, 0.1297,
         0.0780, 0.0588]], device='cuda:2')
2023-05-04 15:04:11,435 - DEBUG - 17 / 18: tensor([[0.0674, 0.0924, 0.0674, 0.2032, 0.0697, 0.0745, 0.1706, 0.0477, 0.0795,
         0.0281, 0.0489]], device='cuda:1')
2023-05-04 15:04:45,568 - DEBUG - 18 / 18: tensor([[0.0733, 0.0959, 0.3761, 0.2756, 0.0730, 0.0271, 0.1974, 0.1570, 0.0218,
         0.0635, 0.1227]], device='cuda:1')
2023-05-04 15:04:50,301 - DEBUG - 15 / 19: tensor([[0.0731, 0.1676, 0.3376, 0.3746, 0.0833, 0.0310, 0.1054, 0.1396, 0.0449,
         0.0722, 0.1298]], device='cuda:0')
2023-05-04 15:05:11,402 - DEBUG - 18 / 18: tensor([[0.0623, 0.1499, 0.0928, 0.3437, 0.1352, 0.0623, 0.0840, 0.1381, 0.0267,
         0.0702, 0.0635]], device='cuda:2')
2023-05-04 15:05:31,378 - DEBUG - 16 / 19: tensor([[0.1127, 0.1146, 0.1274, 0.2780, 0.1599, 0.0602, 0.2525, 0.2314, 0.0676,
         0.1005, 0.2156]], device='cuda:0')
2023-05-04 15:06:04,541 - DEBUG - 17 / 19: tensor([[0.0625, 0.1681, 0.4192, 0.2271, 0.1032, 0.0167, 0.2131, 0.2200, 0.0090,
         0.0784, 0.1442]], device='cuda:0')
2023-05-04 15:06:48,644 - DEBUG - 18 / 19: tensor([[0.0766, 0.1439, 0.2354, 0.4235, 0.2321, 0.0545, 0.2698, 0.3508, 0.0511,
         0.1435, 0.1876]], device='cuda:0')
2023-05-04 15:07:21,856 - DEBUG - 19 / 19: tensor([[0.0255, 0.2246, 0.2542, 0.3979, 0.1037, 0.0671, 0.1662, 0.1312, 0.0906,
         0.1072, 0.0989]], device='cuda:0')
2023-05-04 15:07:21,864 - DEBUG - evaluation metric - class 1: 0.06992469267411665
2023-05-04 15:07:21,864 - DEBUG - evaluation metric - class 2: 0.14964490370316938
2023-05-04 15:07:21,864 - DEBUG - evaluation metric - class 3: 0.28866493918678976
2023-05-04 15:07:21,864 - DEBUG - evaluation metric - class 4: 0.3323116649280895
2023-05-04 15:07:21,864 - DEBUG - evaluation metric - class 5: 0.14523639678955078
2023-05-04 15:07:21,864 - DEBUG - evaluation metric - class 6: 0.05432067350907759
2023-05-04 15:07:21,864 - DEBUG - evaluation metric - class 7: 0.16408674066716974
2023-05-04 15:07:21,864 - DEBUG - evaluation metric - class 8: 0.16442591927268288
2023-05-04 15:07:21,864 - DEBUG - evaluation metric - class 9: 0.048427221991799094
2023-05-04 15:07:21,864 - DEBUG - evaluation metric - class 10: 0.07396453510631215
2023-05-04 15:07:21,865 - DEBUG - evaluation metric - class 11: 0.13511553677645596
2023-05-04 15:07:21,865 - DEBUG - avg_metric: 0.14782938405501944
2023-05-04 15:07:22,370 - DEBUG - saved new best metric model
2023-05-04 15:07:22,371 - DEBUG - current epoch: 2 current mean dice: 0.1478 best mean dice: 0.1478 at epoch 2
2023-05-04 15:07:22,372 - DEBUG - ----------
2023-05-04 15:07:22,372 - DEBUG - epoch 3/200
2023-05-04 15:07:22,372 - DEBUG - learning rate is set to 0.19900743804199783
2023-05-04 15:07:39,215 - DEBUG - [2023-05-04 15:07:39] 1/73, train_loss: 0.5102
2023-05-04 15:07:40,415 - DEBUG - [2023-05-04 15:07:40] 1/73, train_loss: 0.5578
2023-05-04 15:07:41,503 - DEBUG - [2023-05-04 15:07:41] 1/73, train_loss: 0.5633
2023-05-04 15:07:42,619 - DEBUG - [2023-05-04 15:07:42] 1/73, train_loss: 0.6018
2023-05-04 15:07:43,814 - DEBUG - [2023-05-04 15:07:43] 2/73, train_loss: 0.5913
2023-05-04 15:07:44,934 - DEBUG - [2023-05-04 15:07:44] 2/73, train_loss: 0.5298
2023-05-04 15:07:46,099 - DEBUG - [2023-05-04 15:07:46] 2/73, train_loss: 0.6993
2023-05-04 15:07:47,246 - DEBUG - [2023-05-04 15:07:47] 2/73, train_loss: 0.7222
2023-05-04 15:07:48,346 - DEBUG - [2023-05-04 15:07:48] 3/73, train_loss: 0.6189
2023-05-04 15:07:49,483 - DEBUG - [2023-05-04 15:07:49] 3/73, train_loss: 0.7158
2023-05-04 15:07:50,695 - DEBUG - [2023-05-04 15:07:50] 3/73, train_loss: 0.6653
2023-05-04 15:07:51,802 - DEBUG - [2023-05-04 15:07:51] 3/73, train_loss: 0.6421
2023-05-04 15:07:52,935 - DEBUG - [2023-05-04 15:07:52] 4/73, train_loss: 0.6096
2023-05-04 15:07:53,993 - DEBUG - [2023-05-04 15:07:53] 4/73, train_loss: 0.5760
2023-05-04 15:07:55,060 - DEBUG - [2023-05-04 15:07:55] 4/73, train_loss: 0.5539
2023-05-04 15:07:56,113 - DEBUG - [2023-05-04 15:07:56] 4/73, train_loss: 0.6162
2023-05-04 15:07:57,180 - DEBUG - [2023-05-04 15:07:57] 5/73, train_loss: 0.5429
2023-05-04 15:07:58,227 - DEBUG - [2023-05-04 15:07:58] 5/73, train_loss: 0.5576
2023-05-04 15:07:59,283 - DEBUG - [2023-05-04 15:07:59] 5/73, train_loss: 0.5876
2023-05-04 15:08:00,331 - DEBUG - [2023-05-04 15:08:00] 5/73, train_loss: 0.5169
2023-05-04 15:08:01,419 - DEBUG - [2023-05-04 15:08:01] 6/73, train_loss: 0.5792
2023-05-04 15:08:02,464 - DEBUG - [2023-05-04 15:08:02] 6/73, train_loss: 0.7091
2023-05-04 15:08:03,513 - DEBUG - [2023-05-04 15:08:03] 6/73, train_loss: 0.5826
2023-05-04 15:08:04,557 - DEBUG - [2023-05-04 15:08:04] 6/73, train_loss: 0.7013
2023-05-04 15:08:05,634 - DEBUG - [2023-05-04 15:08:05] 7/73, train_loss: 0.5886
2023-05-04 15:08:06,689 - DEBUG - [2023-05-04 15:08:06] 7/73, train_loss: 0.7013
2023-05-04 15:08:07,739 - DEBUG - [2023-05-04 15:08:07] 7/73, train_loss: 0.6189
2023-05-04 15:08:08,794 - DEBUG - [2023-05-04 15:08:08] 7/73, train_loss: 0.6274
2023-05-04 15:08:09,857 - DEBUG - [2023-05-04 15:08:09] 8/73, train_loss: 0.7702
2023-05-04 15:08:10,908 - DEBUG - [2023-05-04 15:08:10] 8/73, train_loss: 0.7090
2023-05-04 15:08:11,967 - DEBUG - [2023-05-04 15:08:11] 8/73, train_loss: 0.6024
2023-05-04 15:08:13,020 - DEBUG - [2023-05-04 15:08:13] 8/73, train_loss: 0.6560
2023-05-04 15:08:14,217 - DEBUG - [2023-05-04 15:08:14] 9/73, train_loss: 0.6390
2023-05-04 15:08:15,268 - DEBUG - [2023-05-04 15:08:15] 9/73, train_loss: 0.5905
2023-05-04 15:08:16,318 - DEBUG - [2023-05-04 15:08:16] 9/73, train_loss: 0.5603
2023-05-04 15:08:17,371 - DEBUG - [2023-05-04 15:08:17] 9/73, train_loss: 0.4693
2023-05-04 15:08:18,445 - DEBUG - [2023-05-04 15:08:18] 10/73, train_loss: 0.4935
2023-05-04 15:08:19,518 - DEBUG - [2023-05-04 15:08:19] 10/73, train_loss: 0.5919
2023-05-04 15:08:20,578 - DEBUG - [2023-05-04 15:08:20] 10/73, train_loss: 0.6759
2023-05-04 15:08:21,633 - DEBUG - [2023-05-04 15:08:21] 10/73, train_loss: 0.5363
2023-05-04 15:08:22,696 - DEBUG - [2023-05-04 15:08:22] 11/73, train_loss: 0.6566
2023-05-04 15:08:23,754 - DEBUG - [2023-05-04 15:08:23] 11/73, train_loss: 0.6164
2023-05-04 15:08:24,804 - DEBUG - [2023-05-04 15:08:24] 11/73, train_loss: 0.6676
2023-05-04 15:08:25,855 - DEBUG - [2023-05-04 15:08:25] 11/73, train_loss: 0.5106
2023-05-04 15:08:26,933 - DEBUG - [2023-05-04 15:08:26] 12/73, train_loss: 0.5663
2023-05-04 15:08:28,010 - DEBUG - [2023-05-04 15:08:28] 12/73, train_loss: 0.5468
2023-05-04 15:08:29,062 - DEBUG - [2023-05-04 15:08:29] 12/73, train_loss: 0.6982
2023-05-04 15:08:30,313 - DEBUG - [2023-05-04 15:08:30] 12/73, train_loss: 0.5633
2023-05-04 15:08:31,402 - DEBUG - [2023-05-04 15:08:31] 13/73, train_loss: 0.6858
2023-05-04 15:08:32,456 - DEBUG - [2023-05-04 15:08:32] 13/73, train_loss: 0.5582
2023-05-04 15:08:33,499 - DEBUG - [2023-05-04 15:08:33] 13/73, train_loss: 0.5890
2023-05-04 15:08:34,560 - DEBUG - [2023-05-04 15:08:34] 13/73, train_loss: 0.6417
2023-05-04 15:08:35,634 - DEBUG - [2023-05-04 15:08:35] 14/73, train_loss: 0.5474
2023-05-04 15:08:36,684 - DEBUG - [2023-05-04 15:08:36] 14/73, train_loss: 0.5609
2023-05-04 15:08:37,728 - DEBUG - [2023-05-04 15:08:37] 14/73, train_loss: 0.5839
2023-05-04 15:08:38,929 - DEBUG - [2023-05-04 15:08:38] 14/73, train_loss: 0.5484
2023-05-04 15:08:40,000 - DEBUG - [2023-05-04 15:08:40] 15/73, train_loss: 0.7057
2023-05-04 15:08:41,049 - DEBUG - [2023-05-04 15:08:41] 15/73, train_loss: 0.6830
2023-05-04 15:08:42,103 - DEBUG - [2023-05-04 15:08:42] 15/73, train_loss: 0.8180
2023-05-04 15:08:43,195 - DEBUG - [2023-05-04 15:08:43] 15/73, train_loss: 0.8243
2023-05-04 15:08:44,261 - DEBUG - [2023-05-04 15:08:44] 16/73, train_loss: 0.7069
2023-05-04 15:08:45,315 - DEBUG - [2023-05-04 15:08:45] 16/73, train_loss: 0.7414
2023-05-04 15:08:46,368 - DEBUG - [2023-05-04 15:08:46] 16/73, train_loss: 0.7541
2023-05-04 15:08:47,419 - DEBUG - [2023-05-04 15:08:47] 16/73, train_loss: 0.5840
2023-05-04 15:08:48,487 - DEBUG - [2023-05-04 15:08:48] 17/73, train_loss: 0.7200
2023-05-04 15:08:49,540 - DEBUG - [2023-05-04 15:08:49] 17/73, train_loss: 0.7401
2023-05-04 15:08:50,589 - DEBUG - [2023-05-04 15:08:50] 17/73, train_loss: 0.7557
2023-05-04 15:08:51,648 - DEBUG - [2023-05-04 15:08:51] 17/73, train_loss: 0.7241
2023-05-04 15:08:52,721 - DEBUG - [2023-05-04 15:08:52] 18/73, train_loss: 0.7491
2023-05-04 15:08:53,777 - DEBUG - [2023-05-04 15:08:53] 18/73, train_loss: 0.7490
2023-05-04 15:08:54,844 - DEBUG - [2023-05-04 15:08:54] 18/73, train_loss: 0.6977
2023-05-04 15:08:55,896 - DEBUG - [2023-05-04 15:08:55] 18/73, train_loss: 0.6345
2023-05-04 15:08:56,966 - DEBUG - [2023-05-04 15:08:56] 19/73, train_loss: 0.7209
2023-05-04 15:08:58,025 - DEBUG - [2023-05-04 15:08:58] 19/73, train_loss: 0.6848
2023-05-04 15:08:59,078 - DEBUG - [2023-05-04 15:08:59] 19/73, train_loss: 0.6642
2023-05-04 15:09:00,135 - DEBUG - [2023-05-04 15:09:00] 19/73, train_loss: 0.6540
2023-05-04 15:09:01,203 - DEBUG - [2023-05-04 15:09:01] 20/73, train_loss: 0.6788
